DATE,TIME,CL.,EVENT,USER,GROUP,TERMINAL NAME,PEER,SOURCE TA,ABAP SOURCE,AUDIT LOG MSG. TEXT,NOTE,FIRST VARIABLE VALUE FOR EVENT,VARIABLE 2,VARIABLE DATA FOR MESSAGE,DATETIME
2025-03-10,06:11:41,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:11:41
2025-03-10,06:11:41,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:11:41
2025-03-10,06:11:41,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:11:41
2025-03-10,06:11:41,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:11:41
2025-03-10,06:11:45,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started                                                                            ,    ,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001                 ,          ,                                ,2025-03-10 06:11:45
2025-03-10,06:11:45,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 06:11:45
2025-03-10,06:11:46,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:11:46
2025-03-10,06:11:46,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:11:46
2025-03-10,06:11:46,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:11:46
2025-03-10,06:11:46,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:11:46
2025-03-10,06:11:47,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:11:47
2025-03-10,06:11:47,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:11:47
2025-03-10,06:11:47,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:11:47
2025-03-10,06:11:47,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:11:47
2025-03-10,06:11:47,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:11:47
2025-03-10,06:11:47,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:11:47
2025-03-10,06:11:58,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:11:58
2025-03-10,06:11:58,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:11:58
2025-03-10,06:11:58,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:11:58
2025-03-10,06:11:58,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:11:58
2025-03-10,06:11:59,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:11:59
2025-03-10,06:11:59,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:11:59
2025-03-10,06:12:01,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:12:01
2025-03-10,06:12:01,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:12:01
2025-03-10,06:12:01,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:12:01
2025-03-10,06:12:10,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started                                                                            ,    ,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001                 ,          ,                                ,2025-03-10 06:12:10
2025-03-10,06:12:10,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 06:12:10
2025-03-10,06:12:10,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started                                                                            ,    ,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001                 ,          ,                                ,2025-03-10 06:12:10
2025-03-10,06:12:10,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 06:12:10
2025-03-10,06:12:10,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 06:12:10
2025-03-10,06:12:10,200, FU9 ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.                                                     ,    ,/SIHTTP/HTTP_DOWNLOAD                            ,          ,                                ,2025-03-10 06:12:10
2025-03-10,06:12:10,200, FU9 ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.                                                     ,    ,/SIHTTP/HTTP_DOWNLOAD                            ,          ,                                ,2025-03-10 06:12:10
2025-03-10,06:12:10,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started                                                                            ,    ,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001                 ,          ,                                ,2025-03-10 06:12:10
2025-03-10,06:12:10,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 06:12:10
2025-03-10,06:12:12,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:12:12
2025-03-10,06:12:12,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:12:12
2025-03-10,06:12:12,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:12:12
2025-03-10,06:12:12,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:12:12
2025-03-10,06:12:12,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:12:12
2025-03-10,06:12:12,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:12:12
2025-03-10,06:12:13,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:12:13
2025-03-10,06:12:13,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:12:13
2025-03-10,06:12:13,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:12:13
2025-03-10,06:12:13,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:12:13
2025-03-10,06:12:15,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started                                                                            ,    ,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001                 ,          ,                                ,2025-03-10 06:12:15
2025-03-10,06:12:15,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 06:12:15
2025-03-10,06:12:16,200, AU5 ,FF_PTP,     ,172.30.254.1        ,10.155.152.40,               ,SAPMSSY1           ,"RFC/CPIC logon successful (type=F, method=R)                                                                                    ",    ,F                                                ,0,R                               ,2025-03-10 06:12:16
2025-03-10,06:12:16,200, AU5 ,FF_PTP,     ,172.30.254.1        ,10.155.152.40,               ,SAPMSSY1           ,"RFC/CPIC logon successful (type=F, method=R)                                                                                    ",    ,F                                                ,0,R                               ,2025-03-10 06:12:16
2025-03-10,06:12:16,200, AUK ,FF_PTP,     ,172.30.254.1        ,10.155.152.40,               ,SAPMSSY1           ,Successful RFC call /IWBEP/FM_MGW_HANDLE_REQUEST (function group = /IWBEP/FGR_MGW_CLIENT_IF)                                    ,    ,/IWBEP/FGR_MGW_CLIENT_IF                         ,          ,/IWBEP/FM_MGW_HANDLE_REQUEST    ,2025-03-10 06:12:16
2025-03-10,06:12:16,200, AUK ,FF_PTP,     ,172.30.254.1        ,10.155.152.40,               ,SAPMSSY1           ,Successful RFC call /IWBEP/FM_MGW_HANDLE_REQUEST (function group = /IWBEP/FGR_MGW_CLIENT_IF)                                    ,    ,/IWBEP/FGR_MGW_CLIENT_IF                         ,          ,/IWBEP/FM_MGW_HANDLE_REQUEST    ,2025-03-10 06:12:16
2025-03-10,06:12:16,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.40,               ,SAPMSSY1           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 06:12:16
2025-03-10,06:12:16,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.40,               ,SAPMSSY1           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 06:12:16
2025-03-10,06:12:16,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started                                                                            ,    ,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001                 ,          ,                                ,2025-03-10 06:12:16
2025-03-10,06:12:16,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 06:12:16
2025-03-10,06:12:16,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 06:12:16
2025-03-10,06:12:19,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started                                                                            ,    ,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001                 ,          ,                                ,2025-03-10 06:12:19
2025-03-10,06:12:19,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 06:12:19
2025-03-10,06:12:19,200, FU9 ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.                                                     ,    ,/SIHTTP/HTTP_DOWNLOAD                            ,          ,                                ,2025-03-10 06:12:19
2025-03-10,06:12:19,200, FU9 ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.                                                     ,    ,/SIHTTP/HTTP_DOWNLOAD                            ,          ,                                ,2025-03-10 06:12:19
2025-03-10,06:12:21,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:12:21
2025-03-10,06:12:21,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:12:21
2025-03-10,06:12:21,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:12:21
2025-03-10,06:12:21,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:12:21
2025-03-10,06:12:21,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:12:21
2025-03-10,06:12:21,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:12:21
2025-03-10,06:12:21,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:12:21
2025-03-10,06:12:21,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:12:21
2025-03-10,06:12:21,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:12:21
2025-03-10,06:12:21,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:12:21
2025-03-10,06:12:24,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started                                                                            ,    ,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001                 ,          ,                                ,2025-03-10 06:12:24
2025-03-10,06:12:24,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 06:12:24
2025-03-10,06:12:24,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 06:12:24
2025-03-10,06:12:24,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started                                                                            ,    ,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001                 ,          ,                                ,2025-03-10 06:12:24
2025-03-10,06:12:24,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 06:12:24
2025-03-10,06:12:24,200, AU5 ,FF_PTP,     ,172.30.254.1        ,10.155.152.42,               ,SAPMSSY1           ,"RFC/CPIC logon successful (type=F, method=R)                                                                                    ",    ,F                                                ,0,R                               ,2025-03-10 06:12:24
2025-03-10,06:12:24,200, AUK ,FF_PTP,     ,172.30.254.1        ,10.155.152.42,               ,SAPMSSY1           ,Successful RFC call /IWBEP/FM_MGW_HANDLE_REQUEST (function group = /IWBEP/FGR_MGW_CLIENT_IF)                                    ,    ,/IWBEP/FGR_MGW_CLIENT_IF                         ,          ,/IWBEP/FM_MGW_HANDLE_REQUEST    ,2025-03-10 06:12:24
2025-03-10,06:12:24,200, AU5 ,FF_PTP,     ,172.30.254.1        ,10.155.152.42,               ,SAPMSSY1           ,"RFC/CPIC logon successful (type=F, method=R)                                                                                    ",    ,F                                                ,0,R                               ,2025-03-10 06:12:24
2025-03-10,06:12:24,200, AUK ,FF_PTP,     ,172.30.254.1        ,10.155.152.42,               ,SAPMSSY1           ,Successful RFC call /IWBEP/FM_MGW_HANDLE_REQUEST (function group = /IWBEP/FGR_MGW_CLIENT_IF)                                    ,    ,/IWBEP/FGR_MGW_CLIENT_IF                         ,          ,/IWBEP/FM_MGW_HANDLE_REQUEST    ,2025-03-10 06:12:24
2025-03-10,06:12:24,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.42,               ,SAPMSSY1           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 06:12:24
2025-03-10,06:12:24,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.42,               ,SAPMSSY1           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 06:12:24
2025-03-10,06:12:28,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started                                                                            ,    ,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001                 ,          ,                                ,2025-03-10 06:12:28
2025-03-10,06:12:28,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 06:12:28
2025-03-10,06:12:28,200, FU9 ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.                                                     ,    ,/SIHTTP/HTTP_DOWNLOAD                            ,          ,                                ,2025-03-10 06:12:28
2025-03-10,06:12:28,200, FU9 ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.                                                     ,    ,/SIHTTP/HTTP_DOWNLOAD                            ,          ,                                ,2025-03-10 06:12:28
2025-03-10,06:12:30,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 06:12:30
2025-03-10,06:12:30,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 06:12:30
